FAM10943-i1-1.1_001629,mnmG,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
FAM10943-i1-1.1_001630,asnB,asparagine synthase (glutamine-hydrolyzing)
FAM10943-i1-1.1_001631,NA,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase
FAM10943-i1-1.1_001632,NA,carboxylate--amine ligase
FAM10943-i1-1.1_001633,lepB,signal peptidase I
FAM10943-i1-1.1_001634,NA,N-acetyltransferase
FAM10943-i1-1.1_001635,NA,aldo/keto reductase
FAM10943-i1-1.1_001636,NA,amidohydrolase
FAM10943-i1-1.1_001637,NA,PLP-dependent aminotransferase family protein
FAM10943-i1-1.1_001638,NA,AzlC family ABC transporter permease
FAM10943-i1-1.1_001639,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_001640,NA,zinc-dependent alcohol dehydrogenase family protein
FAM10943-i1-1.1_001641,NA,sugar permease
FAM10943-i1-1.1_001642,NA,matrixin family metalloprotease
FAM10943-i1-1.1_001643,NA,S-ribosylhomocysteine lyase
FAM10943-i1-1.1_001644,NA,metal ABC transporter substrate-binding protein
FAM10943-i1-1.1_001645,NA,PTS sugar transporter subunit IIC
FAM10943-i1-1.1_001646,efp,elongation factor P
FAM10943-i1-1.1_001647,NA,hypothetical protein
FAM10943-i1-1.1_001648,NA,protein tyrosine phosphatase
FAM10943-i1-1.1_001649,NA,NAD(P)-dependent alcohol dehydrogenase
FAM10943-i1-1.1_001650,NA,LysR family transcriptional regulator
FAM10943-i1-1.1_001651,manA,mannose-6-phosphate isomerase%2C class I
FAM10943-i1-1.1_001652,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001653,NA,hypothetical protein
FAM10943-i1-1.1_001654,NA,hypothetical protein
FAM10943-i1-1.1_001695,pcrA,DNA helicase PcrA
FAM10943-i1-1.1_001696,ligA,NAD-dependent DNA ligase LigA
FAM10943-i1-1.1_001697,NA,CamS family sex pheromone protein
FAM10943-i1-1.1_001698,gatC,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
FAM10943-i1-1.1_001699,gatA,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
FAM10943-i1-1.1_001700,gatB,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
FAM10943-i1-1.1_001701,NA,diacylglycerol kinase
FAM10943-i1-1.1_001702,NA,IS3 family transposase
FAM10943-i1-1.1_001703,NA,transposase
FAM10943-i1-1.1_001704,NA,hypothetical protein
FAM10943-i1-1.1_001705,rlmD,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
FAM10943-i1-1.1_001706,NA,LCP family protein
FAM10943-i1-1.1_001707,NA,exopolysaccharide biosynthesis protein
FAM10943-i1-1.1_001708,NA,CpsD/CapB family tyrosine-protein kinase
FAM10943-i1-1.1_001709,NA,sugar transferase
FAM10943-i1-1.1_001710,NA,glycosyltransferase
FAM10943-i1-1.1_001711,NA,HAD hydrolase-like protein
FAM10943-i1-1.1_001712,NA,glycosyltransferase
FAM10943-i1-1.1_001713,NA,oligosaccharide repeat unit polymerase
FAM10943-i1-1.1_001714,NA,glycosyltransferase family 2 protein
FAM10943-i1-1.1_001715,NA,glycosyltransferase
FAM10943-i1-1.1_001716,NA,lipopolysaccharide biosynthesis protein
FAM10943-i1-1.1_001717,NA,transposase
FAM10943-i1-1.1_001718,NA,IS66 family transposase
FAM10943-i1-1.1_001719,NA,IS30 family transposase
FAM10943-i1-1.1_001720,NA,GntR family transcriptional regulator
FAM10943-i1-1.1_001721,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001722,NA,hypothetical protein
FAM10943-i1-1.1_001723,NA,MucBP domain-containing protein
FAM10943-i1-1.1_001724,NA,ECF transporter S component
FAM10943-i1-1.1_001725,NA,AAA family ATPase
FAM10943-i1-1.1_001726,NA,hypothetical protein
FAM10943-i1-1.1_001727,NA,phosphocarrier protein HPr
FAM10943-i1-1.1_001728,ptsP,phosphoenolpyruvate--protein phosphotransferase
FAM10943-i1-1.1_001729,NA,glycosyltransferase family 4 protein
FAM10943-i1-1.1_001730,NA,glycosyltransferase family 4 protein
FAM10943-i1-1.1_001731,NA,flippase-like domain-containing protein
FAM10943-i1-1.1_001732,NA,YkuJ family protein
FAM10943-i1-1.1_001734,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_001735,NA,type I restriction-modification system subunit M
FAM10943-i1-1.1_001736,NA,type I restriction endonuclease subunit R
FAM10943-i1-1.1_001737,NA,acetoin reductase
FAM10943-i1-1.1_001738,NA,DUF805 domain-containing protein
FAM10943-i1-1.1_001739,NA,hypothetical protein
FAM10943-i1-1.1_001740,NA,LPXTG cell wall anchor domain-containing protein
FAM10943-i1-1.1_001741,NA,hypothetical protein
FAM10943-i1-1.1_001742,NA,hypothetical protein
FAM10943-i1-1.1_001743,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001744,NA,gluconokinase
FAM10943-i1-1.1_001745,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001746,NA,amino acid ABC transporter ATP-binding protein
FAM10943-i1-1.1_001747,NA,transporter substrate-binding domain-containing protein
FAM10943-i1-1.1_001748,NA,amino acid ABC transporter permease
FAM10943-i1-1.1_001749,NA,amino acid ABC transporter permease
FAM10943-i1-1.1_001750,NA,CPBP family intramembrane metalloprotease
FAM10943-i1-1.1_001751,NA,ribonuclease J
FAM10943-i1-1.1_001752,NA,DUF3368 domain-containing protein
FAM10943-i1-1.1_001753,NA,MerR family transcriptional regulator
FAM10943-i1-1.1_001754,NA,multidrug efflux MFS transporter
FAM10943-i1-1.1_001755,NA,DUF4811 domain-containing protein
FAM10943-i1-1.1_001756,NA,RluA family pseudouridine synthase
FAM10943-i1-1.1_001758,mprF,bifunctional lysylphosphatidylglycerol flippase/synthetase MprF
FAM10943-i1-1.1_001759,NA,peptide MFS transporter
FAM10943-i1-1.1_001760,NA,metallophosphoesterase
FAM10943-i1-1.1_001763,NA,hypothetical protein
FAM10943-i1-1.1_001764,NA,MFS transporter
FAM10943-i1-1.1_001765,NA,YidE/YbjL duplication
FAM10943-i1-1.1_001766,NA,amino acid racemase
FAM10943-i1-1.1_001767,NA,GntR family transcriptional regulator
FAM10943-i1-1.1_001768,NA,nicotinate phosphoribosyltransferase
FAM10943-i1-1.1_001769,nadE,ammonia-dependent NAD(+) synthetase
FAM10943-i1-1.1_001770,NA,RNA-binding transcriptional accessory protein
FAM10943-i1-1.1_001771,NA,SprT family protein
FAM10943-i1-1.1_001773,NA,hypothetical protein
FAM10943-i1-1.1_001774,asp1,accessory Sec system glycosyltransferase Asp1
FAM10943-i1-1.1_001775,NA,glycosyltransferase
FAM10943-i1-1.1_001776,NA,fibrinogen-binding adhesin SdrG C-terminal domain-containing protein
FAM10943-i1-1.1_001777,NA,alpha-glucosidase
FAM10943-i1-1.1_001778,NA,SLC45 family MFS transporter
FAM10943-i1-1.1_001779,carB,carbamoyl-phosphate synthase large subunit
FAM10943-i1-1.1_001780,carA,glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
FAM10943-i1-1.1_001781,NA,IS30 family transposase
FAM10943-i1-1.1_001782,gndA,NADP-dependent phosphogluconate dehydrogenase
FAM10943-i1-1.1_001783,NA,glucose-6-phosphate dehydrogenase
FAM10943-i1-1.1_001784,NA,MFS transporter
FAM10943-i1-1.1_001785,NA,VOC family protein
FAM10943-i1-1.1_001786,nrdI,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI
FAM10943-i1-1.1_001787,NA,HlyC/CorC family transporter
FAM10943-i1-1.1_001788,NA,multidrug ABC transporter ATPase
FAM10943-i1-1.1_001789,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_001790,NA,DUF1836 domain-containing protein
FAM10943-i1-1.1_001791,NA,MarR family transcriptional regulator
FAM10943-i1-1.1_001792,NA,hypothetical protein
FAM10943-i1-1.1_001793,NA,AI-2E family transporter
FAM10943-i1-1.1_001794,NA,sugar phosphate isomerase/epimerase
FAM10943-i1-1.1_001795,NA,hypothetical protein
FAM10943-i1-1.1_001796,NA,IS30 family transposase
FAM10943-i1-1.1_001797,NA,glycoside hydrolase family 73 protein
FAM10943-i1-1.1_001798,rfbA,glucose-1-phosphate thymidylyltransferase RfbA
FAM10943-i1-1.1_001799,rfbC,dTDP-4-dehydrorhamnose 3%2C5-epimerase
FAM10943-i1-1.1_001800,rfbB,dTDP-glucose 4%2C6-dehydratase
FAM10943-i1-1.1_001801,rfbD,dTDP-4-dehydrorhamnose reductase
FAM10943-i1-1.1_001802,NA,KxYKxGKxW signal peptide domain-containing protein
FAM10943-i1-1.1_001803,NA,AI-2E family transporter
FAM10943-i1-1.1_001804,NA,LCP family protein
FAM10943-i1-1.1_001805,NA,peptide chain release factor 3
FAM10943-i1-1.1_001806,NA,IS30 family transposase
FAM10943-i1-1.1_001807,NA,AzlC family ABC transporter permease
FAM10943-i1-1.1_001808,NA,AzlD domain-containing protein
FAM10943-i1-1.1_001809,NA,glucose-6-phosphate 1-dehydrogenase family protein
FAM10943-i1-1.1_001810,NA,hypothetical protein
FAM10943-i1-1.1_001811,NA,GyrI-like domain-containing protein
FAM10943-i1-1.1_001812,NA,MgtC/SapB family protein
FAM10943-i1-1.1_001813,hpt,hypoxanthine phosphoribosyltransferase
FAM10943-i1-1.1_001814,NA,beta-lactamase family protein
FAM10943-i1-1.1_001815,NA,antibiotic biosynthesis monooxygenase
FAM10943-i1-1.1_001816,NA,prolyl-tRNA synthetase associated domain-containing protein
FAM10943-i1-1.1_001817,NA,type II toxin-antitoxin system RelB/DinJ family antitoxin
FAM10943-i1-1.1_001818,NA,type II toxin-antitoxin system PemK/MazF family toxin
FAM10943-i1-1.1_001819,NA,dihydrofolate reductase family protein
FAM10943-i1-1.1_001820,NA,C69 family dipeptidase
FAM10943-i1-1.1_001821,NA,hypothetical protein
FAM10943-i1-1.1_001823,NA,adenine phosphoribosyltransferase
FAM10943-i1-1.1_001824,NA,NCS2 family permease
FAM10943-i1-1.1_001825,NA,LytTR family transcriptional regulator DNA-binding domain-containing protein
FAM10943-i1-1.1_001867,NA,nicotinamide mononucleotide transporter
FAM10943-i1-1.1_001870,NA,hypothetical protein
FAM10943-i1-1.1_001871,NA,hypothetical protein
FAM10943-i1-1.1_001872,NA,AAA family ATPase
FAM10943-i1-1.1_001873,NA,hypothetical protein
FAM10943-i1-1.1_001875,NA,replication protein
FAM10943-i1-1.1_001876,NA,hypothetical protein
FAM10943-i1-1.1_001877,NA,hypothetical protein
FAM10943-i1-1.1_001878,NA,metallophosphoesterase family protein
FAM10943-i1-1.1_001879,NA,AAA family ATPase
FAM10943-i1-1.1_001880,NA,hypothetical protein
FAM10943-i1-1.1_001882,NA,hypothetical protein
FAM10943-i1-1.1_001883,greA,transcription elongation factor GreA
FAM10943-i1-1.1_001884,udk,uridine kinase
FAM10943-i1-1.1_001885,NA,C40 family peptidase
FAM10943-i1-1.1_001886,NA,phenylalanine--tRNA ligase subunit beta
FAM10943-i1-1.1_001887,pheS,phenylalanine--tRNA ligase subunit alpha
FAM10943-i1-1.1_001888,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001889,NA,HD domain-containing protein
FAM10943-i1-1.1_001890,NA,RNA methyltransferase
FAM10943-i1-1.1_001891,NA,acylphosphatase
FAM10943-i1-1.1_001892,yidC,membrane protein insertase YidC
FAM10943-i1-1.1_001893,NA,peptide deformylase
FAM10943-i1-1.1_001894,NA,MATE family efflux transporter
FAM10943-i1-1.1_001895,yjeM,glutamate/gamma-aminobutyrate family transporter YjeM
FAM10943-i1-1.1_001896,NA,glycosyl hydrolase 53 family protein
FAM10943-i1-1.1_001897,glf,UDP-galactopyranose mutase
FAM10943-i1-1.1_001898,NA,flippase
FAM10943-i1-1.1_001899,NA,glycosyltransferase family 2 protein
FAM10943-i1-1.1_001900,NA,glycosyltransferase family 2 protein
FAM10943-i1-1.1_001901,NA,glycosyltransferase
FAM10943-i1-1.1_001902,NA,hypothetical protein
FAM10943-i1-1.1_001904,NA,DUF4422 domain-containing protein
FAM10943-i1-1.1_001905,NA,family 2 glycosyl transferase
FAM10943-i1-1.1_001906,NA,IS30 family transposase
FAM10943-i1-1.1_001907,NA,YPDG domain-containing protein
FAM10943-i1-1.1_001908,NA,LPXTG cell wall anchor domain-containing protein
FAM10943-i1-1.1_001909,NA,ISL3 family transposase
FAM10943-i1-1.1_001910,serS,serine--tRNA ligase
FAM10943-i1-1.1_001911,NA,IS30 family transposase
FAM10943-i1-1.1_001912,NA,MFS transporter
FAM10943-i1-1.1_001913,NA,hypothetical protein
FAM10943-i1-1.1_001914,NA,hypothetical protein
FAM10943-i1-1.1_001915,NA,LacI family DNA-binding transcriptional regulator
FAM10943-i1-1.1_001916,NA,LysM peptidoglycan-binding domain-containing protein
FAM10943-i1-1.1_001917,NA,winged helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001918,NA,hypothetical protein
FAM10943-i1-1.1_001919,NA,ATP-binding cassette domain-containing protein
FAM10943-i1-1.1_001920,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001921,NA,ABC transporter permease
FAM10943-i1-1.1_001922,NA,TetR/AcrR family transcriptional regulator
FAM10943-i1-1.1_001923,NA,zinc-dependent alcohol dehydrogenase family protein
FAM10943-i1-1.1_001924,NA,YibE/F family protein
FAM10943-i1-1.1_001925,NA,YibE/F family protein
FAM10943-i1-1.1_001926,ptsP,phosphoenolpyruvate--protein phosphotransferase
FAM10943-i1-1.1_001927,upp,uracil phosphoribosyltransferase
FAM10943-i1-1.1_001928,NA,serine hydroxymethyltransferase
FAM10943-i1-1.1_001929,NA,threonylcarbamoyl-AMP synthase
FAM10943-i1-1.1_001930,prmC,peptide chain release factor N(5)-glutamine methyltransferase
FAM10943-i1-1.1_001931,prfA,peptide chain release factor 1
FAM10943-i1-1.1_001932,NA,thymidine kinase
FAM10943-i1-1.1_001933,NA,Mur ligase family protein
FAM10943-i1-1.1_001934,NA,glutamine amidotransferase
FAM10943-i1-1.1_001935,NA,hypothetical protein
FAM10943-i1-1.1_001936,NA,IS30 family transposase
FAM10943-i1-1.1_001937,NA,sodium:proton antiporter
FAM10943-i1-1.1_001938,NA,DUF4870 domain-containing protein
FAM10943-i1-1.1_001939,NA,energy-coupling factor transporter transmembrane protein EcfT
FAM10943-i1-1.1_001940,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001941,NA,ECF transporter S component
FAM10943-i1-1.1_001942,NA,sulfite exporter TauE/SafE family protein
FAM10943-i1-1.1_001943,NA,glucose 1-dehydrogenase
FAM10943-i1-1.1_001944,NA,nucleoside hydrolase
FAM10943-i1-1.1_001945,NA,NAD(P)/FAD-dependent oxidoreductase
FAM10943-i1-1.1_001946,NA,zinc ribbon domain-containing protein
FAM10943-i1-1.1_001947,NA,IS1182 family transposase
FAM10943-i1-1.1_001948,NA,IS3 family transposase
FAM10943-i1-1.1_001949,yidC,membrane protein insertase YidC
FAM10943-i1-1.1_001950,rnpA,ribonuclease P protein component
FAM10943-i1-1.1_001951,rpmH,50S ribosomal protein L34
FAM10943-i1-1.1_001952,dnaA,chromosomal replication initiator protein DnaA
FAM10943-i1-1.1_001953,dnaN,DNA polymerase III subunit beta
FAM10943-i1-1.1_001954,yaaA,S4 domain-containing protein YaaA
FAM10943-i1-1.1_001955,recF,DNA replication/repair protein RecF
FAM10943-i1-1.1_001956,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B
FAM10943-i1-1.1_001957,gyrA,DNA gyrase subunit A
FAM10943-i1-1.1_001958,NA,30S ribosomal protein S6
FAM10943-i1-1.1_001959,ssb,single-stranded DNA-binding protein
FAM10943-i1-1.1_001960,NA,30S ribosomal protein S18
FAM10943-i1-1.1_001961,NA,IS30 family transposase
FAM10943-i1-1.1_001962,NA,sugar kinase
FAM10943-i1-1.1_001963,NA,hypothetical protein
FAM10943-i1-1.1_001964,NA,hypothetical protein
FAM10943-i1-1.1_001965,NA,glucose-6-phosphate isomerase
FAM10943-i1-1.1_001966,NA,sugar O-acetyltransferase
FAM10943-i1-1.1_001967,NA,sugar transporter
FAM10943-i1-1.1_001968,NA,HAMP domain-containing histidine kinase
FAM10943-i1-1.1_001969,NA,response regulator transcription factor
FAM10943-i1-1.1_001971,NA,LysM peptidoglycan-binding domain-containing protein
FAM10943-i1-1.1_001972,NA,Cof-type HAD-IIB family hydrolase
FAM10943-i1-1.1_001973,NA,MarR family transcriptional regulator
FAM10943-i1-1.1_001974,NA,acetyltransferase
FAM10943-i1-1.1_001975,NA,hypothetical protein
FAM10943-i1-1.1_001976,NA,IS3 family transposase
FAM10943-i1-1.1_001977,glnA,type I glutamate--ammonia ligase
FAM10943-i1-1.1_001978,miaA,tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
FAM10943-i1-1.1_001979,NA,DUF3042 family protein
FAM10943-i1-1.1_001980,NA,rhodanese-like domain-containing protein
FAM10943-i1-1.1_001981,NA,ROK family glucokinase
FAM10943-i1-1.1_001982,NA,YqgQ family protein
FAM10943-i1-1.1_001983,NA,rhomboid family intramembrane serine protease
FAM10943-i1-1.1_001984,NA,5-formyltetrahydrofolate cyclo-ligase
FAM10943-i1-1.1_001985,rpmG,50S ribosomal protein L33
FAM10943-i1-1.1_001986,NA,penicillin-binding protein 2
FAM10943-i1-1.1_001987,NA,YfhO family protein
FAM10943-i1-1.1_001988,NA,heme biosynthesis protein HemY
FAM10943-i1-1.1_002030,NA,DUF2922 domain-containing protein
FAM10943-i1-1.1_002031,NA,hypothetical protein
FAM10943-i1-1.1_002032,recX,recombination regulator RecX
FAM10943-i1-1.1_002033,NA,DUF4422 domain-containing protein
FAM10943-i1-1.1_002034,NA,glycosyltransferase family 2 protein
FAM10943-i1-1.1_002035,NA,sugar transferase
FAM10943-i1-1.1_002036,NA,peptidoglycan DD-metalloendopeptidase family protein
FAM10943-i1-1.1_002037,NA,C39 family peptidase
FAM10943-i1-1.1_002038,NA,CDP-diacylglycerol diphosphatase
FAM10943-i1-1.1_002039,NA,ISL3 family transposase
FAM10943-i1-1.1_002041,NA,phage major capsid protein
FAM10943-i1-1.1_002042,NA,phage gp6-like head-tail connector protein
FAM10943-i1-1.1_002043,NA,phage head closure protein
FAM10943-i1-1.1_002044,NA,hypothetical protein
FAM10943-i1-1.1_002045,NA,DUF806 family protein
FAM10943-i1-1.1_002046,NA,hypothetical protein
FAM10943-i1-1.1_002047,NA,hypothetical protein
FAM10943-i1-1.1_002048,NA,hypothetical protein
FAM10943-i1-1.1_002049,NA,tape measure protein
FAM10943-i1-1.1_002050,NA,phage tail family protein
FAM10943-i1-1.1_002051,NA,phage tail protein
FAM10943-i1-1.1_002052,NA,IS30 family transposase
FAM10943-i1-1.1_002053,NA,glycoside hydrolase family 65 protein
FAM10943-i1-1.1_002054,pgmB,beta-phosphoglucomutase
FAM10943-i1-1.1_002055,NA,hypothetical protein
FAM10943-i1-1.1_002056,NA,GTP pyrophosphokinase family protein
FAM10943-i1-1.1_002057,NA,response regulator transcription factor
FAM10943-i1-1.1_002058,NA,HAMP domain-containing histidine kinase
FAM10943-i1-1.1_002059,NA,chloride channel protein
FAM10943-i1-1.1_002060,NA,glutamate--cysteine ligase
FAM10943-i1-1.1_002061,NA,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein
FAM10943-i1-1.1_002062,NA,aldo/keto reductase
FAM10943-i1-1.1_002063,NA,glycerophosphoryl diester phosphodiesterase membrane domain-containing protein
FAM10943-i1-1.1_002064,NA,transposase
FAM10943-i1-1.1_002065,NA,polyprenyl synthetase family protein
FAM10943-i1-1.1_002066,NA,prenyltransferase
FAM10943-i1-1.1_002067,NA,cyclase family protein
FAM10943-i1-1.1_002068,NA,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
FAM10943-i1-1.1_002069,ubiE,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1%2C4-benzoquinol methylase UbiE
FAM10943-i1-1.1_002070,NA,MFS transporter
FAM10943-i1-1.1_002071,NA,metallophosphoesterase family protein
FAM10943-i1-1.1_002072,rpsN,30S ribosomal protein S14
FAM10943-i1-1.1_002073,tnpA,IS200/IS605 family transposase
FAM10943-i1-1.1_002074,NA,transposase
FAM10943-i1-1.1_002075,NA,hypothetical protein
FAM10943-i1-1.1_002076,NA,hypothetical protein
FAM10943-i1-1.1_002077,NA,hypothetical protein
FAM10943-i1-1.1_002078,NA,IS256 family transposase
FAM10943-i1-1.1_002079,NA,histidine phosphatase family protein
FAM10943-i1-1.1_002080,NA,aspartate kinase
FAM10943-i1-1.1_002081,NA,threonine synthase
FAM10943-i1-1.1_002082,NA,homoserine dehydrogenase
FAM10943-i1-1.1_002083,NA,homoserine kinase
FAM10943-i1-1.1_002084,NA,temperature-sensitive replication protein
FAM10943-i1-1.1_002085,NA,IS256 family transposase
FAM10943-i1-1.1_002087,NA,UPF0236 family protein
FAM10943-i1-1.1_002088,NA,signal peptide protein
FAM10943-i1-1.1_002089,NA,hypothetical protein
FAM10943-i1-1.1_002090,NA,beta-lactamase family protein
FAM10943-i1-1.1_002091,arcA,arginine deiminase
FAM10943-i1-1.1_002092,NA,arginine repressor
FAM10943-i1-1.1_002093,NA,amino acid permease
FAM10943-i1-1.1_002094,NA,amino acid permease
FAM10943-i1-1.1_002095,NA,ketopantoate reductase family protein
FAM10943-i1-1.1_002096,NA,amino acid permease
FAM10943-i1-1.1_002097,NA,alkaline phosphatase family protein
FAM10943-i1-1.1_002098,NA,MFS transporter
FAM10943-i1-1.1_002099,thrS,threonine--tRNA ligase
FAM10943-i1-1.1_002100,NA,hypothetical protein
FAM10943-i1-1.1_002101,NA,Nramp family divalent metal transporter
FAM10943-i1-1.1_002102,NA,IS30 family transposase
FAM10943-i1-1.1_002103,glmS,glutamine--fructose-6-phosphate transaminase (isomerizing)
FAM10943-i1-1.1_002104,NA,phosphoglucosamine mutase
FAM10943-i1-1.1_002105,NA,hypothetical protein
FAM10943-i1-1.1_002106,NA,TIGR00159 family protein
FAM10943-i1-1.1_002107,fucP,L-fucose:H+ symporter permease
FAM10943-i1-1.1_002108,rbsD,D-ribose pyranase
FAM10943-i1-1.1_002109,rbsK,ribokinase
FAM10943-i1-1.1_002110,murB,UDP-N-acetylmuramate dehydrogenase
FAM10943-i1-1.1_002111,NA,3'-5' exonuclease
FAM10943-i1-1.1_002112,NA,PAS domain-containing protein
FAM10943-i1-1.1_002113,NA,hypothetical protein
FAM10943-i1-1.1_002114,NA,type II toxin-antitoxin system death-on-curing family toxin
FAM10943-i1-1.1_002117,NA,hypothetical protein
FAM10943-i1-1.1_002118,NA,DUF4160 domain-containing protein
FAM10943-i1-1.1_002119,NA,IS6-like element ISEnfa1 family transposase
FAM10943-i1-1.1_002120,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_002121,NA,DNA-binding protein
FAM10943-i1-1.1_002122,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_002123,NA,ATP-binding cassette domain-containing protein
FAM10943-i1-1.1_002124,NA,ABC transporter permease
FAM10943-i1-1.1_002125,NA,undecaprenyl-diphosphatase
FAM10943-i1-1.1_002126,NA,IS6-like element ISEnfa1 family transposase
FAM10943-i1-1.1_002127,NA,IS6-like element IS1216 family transposase
FAM10943-i1-1.1_002128,NA,hypothetical protein
FAM10943-i1-1.1_002129,NA,type II toxin-antitoxin system PemK/MazF family toxin
FAM10943-i1-1.1_002130,NA,hypothetical protein
FAM10943-i1-1.1_002131,NA,o-succinylbenzoate--CoA ligase
FAM10943-i1-1.1_002132,menB,1%2C4-dihydroxy-2-naphthoyl-CoA synthase
FAM10943-i1-1.1_002133,NA,PaaI family thioesterase
FAM10943-i1-1.1_002134,NA,sigma-70 family RNA polymerase sigma factor
FAM10943-i1-1.1_002135,NA,MFS transporter
FAM10943-i1-1.1_002136,NA,YfhO family protein
FAM10943-i1-1.1_002137,NA,potassium channel family protein
FAM10943-i1-1.1_002138,rihA,pyrimidine-specific ribonucleoside hydrolase RihA
FAM10943-i1-1.1_002179,NA,L%2CD-transpeptidase family protein
FAM10943-i1-1.1_002180,NA,hypothetical protein
FAM10943-i1-1.1_002181,NA,OsmC family protein
FAM10943-i1-1.1_002182,NA,D-2-hydroxyacid dehydrogenase
FAM10943-i1-1.1_002183,NA,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
FAM10943-i1-1.1_002184,NA,transcriptional regulator
FAM10943-i1-1.1_002185,NA,ATP-dependent Clp protease ATP-binding subunit
FAM10943-i1-1.1_002186,NA,hypothetical protein
FAM10943-i1-1.1_002187,frr,ribosome recycling factor
FAM10943-i1-1.1_002188,NA,UMP kinase
FAM10943-i1-1.1_002189,NA,elongation factor Ts
FAM10943-i1-1.1_002190,rpsB,30S ribosomal protein S2
FAM10943-i1-1.1_002191,NA,D-2-hydroxyacid dehydrogenase
FAM10943-i1-1.1_002192,NA,GIY-YIG nuclease family protein
FAM10943-i1-1.1_002193,NA,tRNA1(Val) (adenine(37)-N6)-methyltransferase
FAM10943-i1-1.1_002194,NA,1-acyl-sn-glycerol-3-phosphate acyltransferase
FAM10943-i1-1.1_002195,NA,YneF family protein
FAM10943-i1-1.1_002196,NA,DUF896 domain-containing protein
FAM10943-i1-1.1_002197,lexA,transcriptional repressor LexA
FAM10943-i1-1.1_002198,NA,hydroxymethylglutaryl-CoA synthase
FAM10943-i1-1.1_002199,NA,viroplasmin family protein
FAM10943-i1-1.1_002201,NA,IS30 family transposase
FAM10943-i1-1.1_002202,NA,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
FAM10943-i1-1.1_002203,NA,adenosylcobinamide-GDP ribazoletransferase
FAM10943-i1-1.1_002204,NA,histidine phosphatase family protein
FAM10943-i1-1.1_002205,NA,uroporphyrinogen-III synthase
FAM10943-i1-1.1_002206,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FAM10943-i1-1.1_002207,NA,DUF4430 domain-containing protein
FAM10943-i1-1.1_002208,NA,ECF transporter S component
FAM10943-i1-1.1_002209,NA,D-2-hydroxyacid dehydrogenase
FAM10943-i1-1.1_002210,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_002211,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_002212,NA,redoxin domain-containing protein
FAM10943-i1-1.1_002213,NA,FAD-dependent oxidoreductase
FAM10943-i1-1.1_002214,NA,ISL3 family transposase
FAM10943-i1-1.1_002215,NA,C69 family dipeptidase
FAM10943-i1-1.1_002216,NA,monovalent cation:proton antiporter family protein
FAM10943-i1-1.1_002217,NA,4-oxalocrotonate tautomerase
FAM10943-i1-1.1_002218,glpK,glycerol kinase GlpK
FAM10943-i1-1.1_002219,NA,hypothetical protein
FAM10943-i1-1.1_002220,NA,hypothetical protein
FAM10943-i1-1.1_002221,NA,hypothetical protein
FAM10943-i1-1.1_002222,NA,lantibiotic ABC transporter permease
FAM10943-i1-1.1_002223,NA,XRE family transcriptional regulator
FAM10943-i1-1.1_002224,NA,MFS transporter
FAM10943-i1-1.1_002225,NA,PTS galactitol transporter subunit IIC
FAM10943-i1-1.1_002226,NA,zinc-binding dehydrogenase
FAM10943-i1-1.1_002227,NA,SAM-dependent methyltransferase
FAM10943-i1-1.1_002228,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_002229,NA,alpha/beta fold hydrolase
FAM10943-i1-1.1_002230,NA,DUF1304 domain-containing protein
FAM10943-i1-1.1_002231,NA,IS30 family transposase
FAM10943-i1-1.1_002232,hisJ,histidinol-phosphatase HisJ
