gene,kmer_cluster,kmer_fisher_pvalue,kmer_fisher_qvalue,cluster_name_original,centroid
LWO14-1.2_001011,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
Root280D1-1-1.1_001038,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
LMI12-1-1.1_002633,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
LWH3-1.2_001287,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
LWH7-1.2_002124,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
LWS13-1.2_003195,kmer_cluster_24,1,1,cluster.fasta4,centroid=KHB019-1-1.1_001283;seqs=18
Leaf1-1-1.1_001090,kmer_cluster_253,1,1,cluster.fasta40,centroid=Leaf1-1-1.1_001090;seqs=4
Leaf171-1-1.1_001094,kmer_cluster_253,1,1,cluster.fasta40,centroid=Leaf1-1-1.1_001090;seqs=4
Leaf314-1-1.1_000674,kmer_cluster_253,1,1,cluster.fasta40,centroid=Leaf1-1-1.1_001090;seqs=4
Root61-1-1.1_000270,kmer_cluster_253,1,1,cluster.fasta40,centroid=Leaf1-1-1.1_001090;seqs=4
LMI12-1-1.1_003983,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWS13-1.2_003627,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LBN7-1.2_003315,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LM3X-1.2_002495,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LMB2-1.2_002654,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LMS4-1.2_002819,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LMX7-1.2_003239,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LTA6-1.2_002563,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWH10-1.2_000761,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWH11-1.2_002388,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWH12-1.2_001565,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWO12-1.2_001800,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWO13-1.2_002310,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWO14-1.2_003006,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Root1433D1-1-1.1_003038,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Root322-1-1.1_003356,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWH3-1.2_001714,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LWH7-1.2_001673,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Leaf288-1-1.1_003135,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Leaf1-1-1.1_003025,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Leaf171-1-1.1_003028,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
Leaf314-1-1.1_003066,kmer_cluster_122,1,1,cluster.fasta41,centroid=LMI12-1-1.1_003983;seqs=22
LBN7-1.2_003493,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LM3X-1.2_002661,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LMB2-1.2_002820,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LMS4-1.2_003019,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LMX7-1.2_003405,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LTA6-1.2_002780,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWH10-1.2_001007,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWH11-1.2_002565,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWH12-1.2_001380,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWO12-1.2_001609,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWO13-1.2_002521,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWO14-1.2_003173,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LMI12-1-1.1_003525,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWS13-1.2_000805,kmer_cluster_130,1,1,cluster.fasta42,centroid=LBN7-1.2_003493;seqs=14
LWH7-1.2_000817,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LM3X-1.2_003007,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LMB2-1.2_003165,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LMX7-1.2_000062,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
Leaf288-1-1.1_001269,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWO14-1.2_003498,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LBN7-1.2_003773,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWH11-1.2_002849,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
KHB019-1-1.1_000354,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LMI12-1-1.1_003212,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWS13-1.2_000496,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWH3-1.2_002505,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LMS4-1.2_003278,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LTA6-1.2_003041,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWO13-1.2_002781,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWH12-1.2_001118,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWH10-1.2_001283,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LWO12-1.2_001321,kmer_cluster_148,1,1,cluster.fasta43,centroid=LWH7-1.2_000817;seqs=18
LMI1x-1-1.1_000548,kmer_cluster_254,1,1,cluster.fasta44,centroid=LMI1x-1-1.1_000548;seqs=1
Root53-1-1.1_000724,kmer_cluster_255,1,1,cluster.fasta45,centroid=Root53-1-1.1_000724;seqs=5
LMI1-1-1.1_002794,kmer_cluster_255,1,1,cluster.fasta45,centroid=Root53-1-1.1_000724;seqs=5
LWH3-1.2_000815,kmer_cluster_255,1,1,cluster.fasta45,centroid=Root53-1-1.1_000724;seqs=5
LWH7-1.2_002739,kmer_cluster_255,1,1,cluster.fasta45,centroid=Root53-1-1.1_000724;seqs=5
Leaf288-1-1.1_000340,kmer_cluster_255,1,1,cluster.fasta45,centroid=Root53-1-1.1_000724;seqs=5
Root166-1-1.1_001088,kmer_cluster_256,0.255060728744939,0.779196511990034,cluster.fasta46,centroid=Root166-1-1.1_001088;seqs=1
Leaf161-1-1.1_000174,kmer_cluster_257,0.503373819163293,1,cluster.fasta47,centroid=Leaf161-1-1.1_000174;seqs=1
LBN7-1.2_003344,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LM3X-1.2_002520,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LMB2-1.2_002679,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LMI12-1-1.1_003947,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LMS4-1.2_002844,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LMX7-1.2_003264,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LTA6-1.2_002588,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWH11-1.2_002417,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWH12-1.2_001548,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWH3-1.2_001740,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWH7-1.2_001643,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWO13-1.2_002335,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWO14-1.2_003031,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LWS13-1.2_003661,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
Root166-1-1.1_000025,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
Root280D1-1-1.1_003265,kmer_cluster_125,1,1,cluster.fasta48,centroid=LBN7-1.2_003344;seqs=16
LBN7-1.2_003858,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWH11-1.2_002924,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWO12-1.2_001245,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
KHB019-1-1.1_000412,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LM3X-1.2_003083,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LMB2-1.2_003241,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LMS4-1.2_003349,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LMX7-1.2_000138,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LTA6-1.2_003110,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWH10-1.2_001354,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWH12-1.2_001051,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWH13-1.2_001316,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWO13-1.2_002867,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
LWO14-1.2_003577,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
Leaf320-1-1.1_000943,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
Root280D1-1-1.1_002077,kmer_cluster_150,1,1,cluster.fasta49,centroid=LBN7-1.2_003858;seqs=16
Leaf288-1-1.1_003742,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LWH3-1.2_000391,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LWH7-1.2_003206,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LWO12-1.2_002582,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
Root166-1-1.1_000671,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
Root280D1-1-1.1_003515,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LWH13-1.2_002738,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
Leaf159-1-1.1_003722,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
Leaf320-1-1.1_001955,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LMS4-1.2_002026,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LWH12-1.2_002334,kmer_cluster_258,1,1,cluster.fasta5,centroid=Leaf288-1-1.1_003742;seqs=11
LMI12-1-1.1_003484,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH3-1.2_002219,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH7-1.2_001087,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWS13-1.2_000764,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
Leaf288-1-1.1_000990,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
Root53-1-1.1_001936,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LBN7-1.2_003533,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LM3X-1.2_002703,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LMB2-1.2_002862,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LMX7-1.2_003447,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH11-1.2_002605,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH13-1.2_001725,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWO12-1.2_001571,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
Leaf159-1-1.1_000093,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
Root280D1-1-1.1_002418,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH10-1.2_001048,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LMS4-1.2_003058,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LTA6-1.2_002819,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWH12-1.2_001337,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWO13-1.2_002560,kmer_cluster_132,1,1,cluster.fasta50,centroid=LMI12-1-1.1_003484;seqs=20
LWO12-1.2_003158,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWH10-1.2_003308,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWH11-1.2_000948,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LBN7-1.2_001894,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LM3X-1.2_001232,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LMB2-1.2_001391,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LMX7-1.2_001977,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWH13-1.2_003221,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LMS4-1.2_001503,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LTA6-1.2_001204,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWH12-1.2_002850,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWO13-1.2_000941,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
LWO14-1.2_001815,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
Leaf320-1-1.1_001497,kmer_cluster_43,1,1,cluster.fasta51,centroid=LWO12-1.2_003158;seqs=14
Root166-1-1.1_000975,kmer_cluster_259,1,1,cluster.fasta52,centroid=Root166-1-1.1_000975;seqs=3
LMI12-1-1.1_001915,kmer_cluster_259,1,1,cluster.fasta52,centroid=Root166-1-1.1_000975;seqs=3
LWS13-1.2_002543,kmer_cluster_259,1,1,cluster.fasta52,centroid=Root166-1-1.1_000975;seqs=3
LMS4-1.2_003644,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LTA6-1.2_003397,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH12-1.2_000762,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWO13-1.2_003163,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
Root166-1-1.1_002237,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
KHB019-1-1.1_000604,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LBN7-1.2_000114,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LM3X-1.2_003386,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LMB2-1.2_003543,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LMI12-1-1.1_002931,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LMX7-1.2_000440,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH10-1.2_001646,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH11-1.2_003194,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH3-1.2_002803,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH7-1.2_000452,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWO12-1.2_000965,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWO14-1.2_000268,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWS13-1.2_000210,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
Leaf288-1-1.1_001574,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
Root1433D1-1-1.1_001948,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
Root322-1-1.1_000692,kmer_cluster_165,1,1,cluster.fasta53,centroid=LMS4-1.2_003644;seqs=21
LWH3-1.2_003184,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWH7-1.2_000031,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LMI12-1-1.1_000207,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWS13-1.2_001135,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LM3X-1.2_001593,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LMB2-1.2_001752,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LMX7-1.2_002337,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWO14-1.2_002888,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWO12-1.2_002528,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
Root166-1-1.1_002699,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LBN7-1.2_003143,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWH11-1.2_002217,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LMI1x-1-1.1_001896,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
Root53-1-1.1_000164,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LMS4-1.2_002576,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LTA6-1.2_002398,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWH12-1.2_001714,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWO13-1.2_002153,kmer_cluster_55,0.255060728744939,0.779196511990034,cluster.fasta54,centroid=LWH3-1.2_003184;seqs=18
LWH7-1.2_004099,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LBN7-1.2_001059,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LM3X-1.2_000563,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LMB2-1.2_000722,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LMS4-1.2_000831,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LMX7-1.2_001308,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LTA6-1.2_000587,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWH10-1.2_002643,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWH11-1.2_000084,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWH12-1.2_003489,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWO12-1.2_003835,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWO13-1.2_000262,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWO14-1.2_001144,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
Leaf320-1-1.1_002979,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
Root1433D1-1-1.1_002612,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
Root322-1-1.1_002891,kmer_cluster_28,0.0124554180281735,0.119400214201111,cluster.fasta55,centroid=LWH7-1.2_004099;seqs=16
LWH13-1.2_002219,kmer_cluster_260,1,1,cluster.fasta56,centroid=LWH13-1.2_002219;seqs=3
Leaf320-1-1.1_002398,kmer_cluster_260,1,1,cluster.fasta56,centroid=LWH13-1.2_002219;seqs=3
Root280D1-1-1.1_002977,kmer_cluster_260,1,1,cluster.fasta56,centroid=LWH13-1.2_002219;seqs=3
LWH13-1.2_000549,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LM3X-1.2_000225,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LMB2-1.2_000385,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LMX7-1.2_000970,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LWO12-1.2_000420,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LWH11-1.2_003821,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LTA6-1.2_000181,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LWH12-1.2_000227,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LWO13-1.2_003698,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
Leaf159-1-1.1_001272,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LBN7-1.2_000676,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LMS4-1.2_000422,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LWH10-1.2_002236,kmer_cluster_11,0.63088594667542,1,cluster.fasta57,centroid=LWH13-1.2_000549;seqs=13
LMI1-1-1.1_002793,kmer_cluster_261,1,1,cluster.fasta58,centroid=LMI1-1-1.1_002793;seqs=2
Root61-1-1.1_002521,kmer_cluster_261,1,1,cluster.fasta58,centroid=LMI1-1-1.1_002793;seqs=2
LBN7-1.2_000002,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LM3X-1.2_003278,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LMB2-1.2_003435,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LMS4-1.2_003508,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
LMX7-1.2_000332,kmer_cluster_154,1,1,cluster.fasta59,centroid=LBN7-1.2_000002;seqs=15
